index,X1,X2,X3,X4,date
181,1376868,2,2040565,32050,"20150511T000000"
187,713444,2,2040565,32430,"20150511T000000"
188,292073,2,2040565,32507,"20150511T000000"
193,713701,2,2040565,32795,"20150511T000000"
195,713563,2,2040565,33217,"20150511T000000"
201,713725,2,2040565,34381,"20150511T000000"
207,713639,2,2040565,35327,"20150511T000000"
216,713474,2,2040565,36680,"20150512T000000"
218,713563,2,2040565,36925,"20150512T000000"
220,713639,2,2040565,37112,"20150512T000000"
222,713474,2,2040565,37187,"20150512T000000"
226,713701,2,2040565,37891,"20150512T000000"
230,713639,2,2040565,38228,"20150512T000000"
237,713563,2,2040565,39270,"20150512T000000"
239,713767,2,2040565,39356,"20150512T000000"
249,713725,2,2040565,40942,"20150512T000000"
250,1376868,2,2040565,41086,"20150512T000000"
255,713701,2,2040565,42249,"20150512T000000"
259,713639,2,2040565,42749,"20150512T000000"
261,1981017,2,2040565,42792,"20150512T000000"
262,713639,2,2040565,42826,"20150512T000000"
265,713429,2,2040565,43313,"20150512T000000"
272,713876,2,2040565,44087,"20150512T000000"
273,1376868,2,2040565,44167,"20150512T000000"
274,713701,2,2040565,44177,"20150512T000000"
275,713767,2,2040565,44185,"20150512T000000"
278,713725,2,2040565,44319,"20150512T000000"
282,1376868,2,2040565,44874,"20150512T000000"
289,713444,2,2040565,46133,"20150512T000000"
291,713701,2,2040565,46336,"20150512T000000"
292,713266,2,2040565,46508,"20150512T000000"
293,713474,2,2040565,46510,"20150512T000000"
297,713224,2,2040565,47271,"20150512T000000"
298,1376868,2,2040565,47338,"20150512T000000"
299,713474,2,2040565,47370,"20150512T000000"
302,713639,2,2040565,47754,"20150512T000000"
303,713701,2,2040565,47764,"20150512T000000"
305,1376868,2,2040565,47849,"20150512T000000"
306,713474,2,2040565,47874,"20150512T000000"
307,713336,2,2040565,48075,"20150512T000000"
309,713639,2,2040565,48828,"20150512T000000"
310,713563,2,2040565,48883,"20150512T000000"
316,713474,2,2040565,49846,"20150512T000000"
317,713444,2,2040565,49945,"20150512T000000"
318,292073,2,2040565,49974,"20150512T000000"
324,713444,2,2040565,50400,"20150512T000000"
331,713701,2,2040565,51374,"20150512T000000"
332,713639,2,2040565,51414,"20150512T000000"
341,713336,2,2040565,52208,"20150512T000000"
351,292073,2,2040565,53068,"20150512T000000"
352,712810,2,2040565,53123,"20150512T000000"
354,713767,2,2040565,53747,"20150512T000000"
360,713410,2,2040565,54642,"20150512T000000"
368,713563,2,2040565,55208,"20150512T000000"
377,713410,2,2040565,55887,"20150512T000000"
391,713701,2,2040565,58266,"20150512T000000"
392,1376868,2,2040565,58298,"20150512T000000"
394,714853,2,2040565,58416,"20150512T000000"
395,713444,2,2040565,58693,"20150512T000000"
397,713767,2,2040565,58957,"20150512T000000"
401,1376868,2,2040565,59213,"20150512T000000"
406,713892,2,2040565,59763,"20150512T000000"
408,713410,2,2040565,59875,"20150512T000000"
410,713701,2,2040565,59973,"20150512T000000"
413,713256,2,2040565,60449,"20150512T000000"
418,713444,2,2040565,60701,"20150512T000000"
419,713767,2,2040565,60708,"20150512T000000"
433,1981017,2,2040565,62324,"20150512T000000"
435,713767,2,2040565,62410,"20150512T000000"
458,713563,2,2040565,65814,"20150512T000000"
459,713876,2,2040565,65886,"20150512T000000"
462,713429,2,2040565,66509,"20150512T000000"
466,713892,2,2040565,67157,"20150512T000000"
469,713474,2,2040565,67754,"20150512T000000"
470,713814,2,2040565,67762,"20150512T000000"
483,713563,2,2040565,70281,"20150512T000000"
487,713701,2,2040565,70584,"20150512T000000"
489,715477,2,2040565,71108,"20150512T000000"
494,713725,2,2040565,71898,"20150512T000000"
498,713814,2,2040565,71990,"20150512T000000"
512,713701,2,2040565,73855,"20150512T000000"
515,713563,2,2040565,74434,"20150512T000000"
519,713639,2,2040565,75539,"20150512T000000"
521,292073,2,2040565,75609,"20150512T000000"
522,1376868,2,2040565,75905,"20150512T000000"
524,713639,2,2040565,76510,"20150512T000000"
527,713563,2,2040565,76855,"20150512T000000"
534,713410,2,2040565,77870,"20150512T000000"
536,713701,2,2040565,77985,"20150512T000000"
537,713701,2,2040565,78401,"20150512T000000"
538,1376868,2,2040565,78415,"20150512T000000"
539,292073,2,2040565,78532,"20150512T000000"
546,713563,2,2040565,79279,"20150512T000000"
557,713701,2,2040565,81992,"20150512T000000"
558,713701,2,2040565,82174,"20150512T000000"
562,713444,2,2040565,82511,"20150512T000000"
567,713876,2,2040565,83176,"20150512T000000"
573,713639,2,2040565,83440,"20150512T000000"
575,713701,2,2040565,83631,"20150512T000000"
576,713256,2,2040565,83638,"20150512T000000"
580,713468,2,2040565,83877,"20150512T000000"
582,1376868,2,2040565,84489,"20150512T000000"
587,713701,2,2040565,85328,"20150512T000000"
588,713701,2,2040565,85408,"20150512T000000"
593,713701,2,2040565,86095,"20150512T000000"
600,713474,2,2040565,86782,"20150512T000000"
601,713701,2,2040565,86863,"20150512T000000"
602,713876,2,2040565,87162,"20150512T000000"
607,713563,2,2040565,87557,"20150512T000000"
614,713639,2,2040565,88397,"20150512T000000"
615,713701,2,2040565,88837,"20150512T000000"
619,713814,2,2040565,89463,"20150512T000000"
620,713701,2,2040565,89583,"20150512T000000"
621,713767,2,2040565,89946,"20150512T000000"
622,713429,2,2040565,89976,"20150512T000000"
623,713701,2,2040565,90078,"20150512T000000"
624,292073,2,2040565,90178,"20150512T000000"
629,1376868,2,2040565,90582,"20150512T000000"
632,1376868,2,2040565,91013,"20150512T000000"
633,1376868,2,2040565,91204,"20150512T000000"
637,713639,2,2040565,91670,"20150512T000000"
641,713474,2,2040565,91881,"20150512T000000"
647,713639,2,2040565,92503,"20150512T000000"
649,713725,2,2040565,93108,"20150512T000000"
652,1376868,2,2040565,93430,"20150512T000000"
656,713701,2,2040565,93850,"20150512T000000"
662,292073,2,2040565,94760,"20150512T000000"
665,1376868,2,2040565,95526,"20150512T000000"
676,713639,2,2040565,96732,"20150512T000000"
684,713876,2,2040565,97493,"20150512T000000"
695,713725,2,2040565,98837,"20150512T000000"
703,713474,2,2040565,100466,"20150512T000000"
709,1376868,2,2040565,101030,"20150512T000000"
710,713639,2,2040565,101084,"20150512T000000"
723,1981017,2,2040565,102434,"20150512T000000"
724,1376868,2,2040565,102487,"20150512T000000"
742,713876,2,2040565,104160,"20150512T000000"
748,1376868,2,2040565,104746,"20150512T000000"
754,292073,2,2040565,105174,"20150512T000000"
761,713410,2,2040565,105975,"20150512T000000"
764,292073,2,2040565,106198,"20150512T000000"
778,713639,2,2040565,108943,"20150512T000000"
780,713468,2,2040565,109050,"20150512T000000"
784,713563,2,2040565,109378,"20150512T000000"
792,713410,2,2040565,110247,"20150512T000000"
800,713563,2,2040565,110995,"20150512T000000"
801,713814,2,2040565,111001,"20150512T000000"
802,713701,2,2040565,111137,"20150512T000000"
806,713701,2,2040565,111560,"20150512T000000"
807,1376868,2,2040565,111578,"20150512T000000"
810,713336,2,2040565,112087,"20150512T000000"
816,713814,2,2040565,112908,"20150512T000000"
817,711512,2,2040565,112916,"20150512T000000"
828,713639,2,2040565,114218,"20150512T000000"
831,292073,2,2040565,114285,"20150512T000000"
836,713474,2,2040565,114823,"20150512T000000"
840,713725,2,2040565,115131,"20150512T000000"
844,713701,2,2040565,115616,"20150512T000000"
848,713639,2,2040565,115952,"20150512T000000"
854,713256,2,2040565,116781,"20150512T000000"
861,713256,2,2040565,117779,"20150512T000000"
866,713468,2,2040565,118692,"20150512T000000"
871,713725,2,2040565,119468,"20150512T000000"
875,713474,2,2040565,120098,"20150512T000000"
876,713468,2,2040565,120280,"20150512T000000"
879,713563,2,2040565,120346,"20150512T000000"
880,713410,2,2040565,120349,"20150512T000000"
891,1376868,2,2040565,121906,"20150512T000000"
896,1376868,2,2040565,122397,"20150512T000000"
903,1376868,2,2040565,122834,"20150513T000000"
905,1376868,2,2040565,122985,"20150513T000000"
908,713701,2,2040565,123617,"20150513T000000"
909,713444,2,2040565,123954,"20150513T000000"
917,1376868,2,2040565,125010,"20150513T000000"
918,713563,2,2040565,125184,"20150513T000000"
919,713224,2,2040565,125249,"20150513T000000"
920,713639,2,2040565,125343,"20150513T000000"
925,713701,2,2040565,125513,"20150513T000000"
938,713474,2,2040565,127617,"20150513T000000"
941,292073,2,2040565,128146,"20150513T000000"
942,1376868,2,2040565,128348,"20150513T000000"
947,713701,2,2040565,129182,"20150513T000000"
948,713410,2,2040565,129496,"20150513T000000"
950,713563,2,2040565,129586,"20150513T000000"
951,713639,2,2040565,129602,"20150513T000000"
952,713725,2,2040565,129779,"20150513T000000"
956,292073,2,2040565,130041,"20150513T000000"
958,292073,2,2040565,130472,"20150513T000000"
960,713876,2,2040565,130640,"20150513T000000"
961,713743,2,2040565,130659,"20150513T000000"
964,713639,2,2040565,130939,"20150513T000000"
971,713814,2,2040565,131486,"20150513T000000"
974,713639,2,2040565,131761,"20150513T000000"
978,1981017,2,2040565,131855,"20150513T000000"
985,713814,2,2040565,133147,"20150513T000000"
987,713429,2,2040565,133344,"20150513T000000"
996,713701,2,2040565,133801,"20150513T000000"
1005,713563,2,2040565,135296,"20150513T000000"
1015,713474,2,2040565,136319,"20150513T000000"
1023,1376868,2,2040565,137273,"20150513T000000"
1025,713892,2,2040565,138020,"20150513T000000"
1036,713444,2,2040565,139752,"20150513T000000"
1041,713892,2,2040565,141041,"20150513T000000"
1046,713468,2,2040565,141495,"20150513T000000"
1048,713474,2,2040565,141671,"20150513T000000"
1055,713725,2,2040565,142320,"20150513T000000"
1060,713468,2,2040565,142806,"20150513T000000"
1064,292073,2,2040565,143358,"20150513T000000"
1069,1376868,2,2040565,144034,"20150513T000000"
1071,713563,2,2040565,144315,"20150513T000000"
1075,713814,2,2040565,144768,"20150513T000000"
1077,713701,2,2040565,145508,"20150513T000000"
1078,292073,2,2040565,145819,"20150513T000000"
1080,713701,2,2040565,146236,"20150513T000000"
1081,713701,2,2040565,146253,"20150513T000000"
1086,713701,2,2040565,146702,"20150513T000000"
1093,713444,2,2040565,147216,"20150513T000000"
1095,713767,2,2040565,147586,"20150513T000000"
1097,1981017,2,2040565,147815,"20150513T000000"
1114,713701,2,2040565,150168,"20150513T000000"
1119,1376868,2,2040565,150750,"20150513T000000"
1133,713444,2,2040565,151909,"20150513T000000"
1151,1376868,2,2040565,154190,"20150513T000000"
1155,713444,2,2040565,154476,"20150513T000000"
1171,713444,2,2040565,155667,"20150513T000000"
1172,713701,2,2040565,155782,"20150513T000000"
1176,713743,2,2040565,156058,"20150513T000000"
1177,713474,2,2040565,156111,"20150513T000000"
1187,713563,2,2040565,156902,"20150513T000000"
1190,713639,2,2040565,157343,"20150513T000000"
1195,713876,2,2040565,157742,"20150513T000000"
1199,713444,2,2040565,158448,"20150513T000000"
1211,713468,2,2040565,160327,"20150513T000000"
1214,713814,2,2040565,160669,"20150513T000000"
1217,1376868,2,2040565,160860,"20150513T000000"
1222,1376868,2,2040565,161555,"20150513T000000"
1225,713876,2,2040565,161870,"20150513T000000"
1226,713127,2,2040565,161905,"20150513T000000"
1231,713563,2,2040565,162408,"20150513T000000"
1237,713701,2,2040565,162786,"20150513T000000"
1240,713701,2,2040565,163431,"20150513T000000"
1244,713639,2,2040565,164418,"20150513T000000"
1248,713410,2,2040565,164921,"20150513T000000"
1251,713563,2,2040565,165100,"20150513T000000"
1253,715477,2,2040565,165557,"20150513T000000"
1259,713336,2,2040565,166066,"20150513T000000"
1261,713767,2,2040565,166217,"20150513T000000"
1281,713266,2,2040565,167741,"20150513T000000"
1284,713701,2,2040565,168040,"20150513T000000"
1286,716472,2,2040565,168181,"20150513T000000"
1291,713429,2,2040565,168515,"20150513T000000"
1293,713563,2,2040565,168901,"20150513T000000"
1298,292073,2,2040565,169512,"20150513T000000"
1302,713468,2,2040565,169727,"20150513T000000"
1315,1376868,2,2040565,171362,"20150513T000000"
1316,713468,2,2040565,171518,"20150513T000000"
1320,713639,2,2040565,172181,"20150513T000000"
1326,713639,2,2040565,172678,"20150513T000000"
1337,292073,2,2040565,174882,"20150513T000000"
1346,292073,2,2040565,175959,"20150513T000000"
1347,714105,2,2040565,176022,"20150513T000000"
1348,713725,2,2040565,176112,"20150513T000000"
1351,713725,2,2040565,176293,"20150513T000000"
1367,713767,2,2040565,177886,"20150513T000000"
1374,713701,2,2040565,178674,"20150513T000000"
1379,713814,2,2040565,179175,"20150513T000000"
1381,292073,2,2040565,179373,"20150513T000000"
1398,1376868,2,2040565,182389,"20150513T000000"
1401,713743,2,2040565,182543,"20150513T000000"
1405,713468,2,2040565,182813,"20150513T000000"
1412,713814,2,2040565,183628,"20150513T000000"
1414,713725,2,2040565,184149,"20150513T000000"
1415,713725,2,2040565,184158,"20150513T000000"
1418,713725,2,2040565,184477,"20150513T000000"
1426,713892,2,2040565,185594,"20150513T000000"
1433,713701,2,2040565,187035,"20150513T000000"
1443,713814,2,2040565,188786,"20150513T000000"
1446,713876,2,2040565,189140,"20150513T000000"
1447,713639,2,2040565,189192,"20150513T000000"
1451,713814,2,2040565,189659,"20150513T000000"
1455,292073,2,2040565,190274,"20150513T000000"
1460,713639,2,2040565,190804,"20150513T000000"
1463,713474,2,2040565,191249,"20150513T000000"
1472,1376868,2,2040565,192028,"20150513T000000"
1477,713127,2,2040565,192526,"20150513T000000"
1481,713767,2,2040565,193259,"20150513T000000"
1487,713429,2,2040565,194339,"20150513T000000"
1492,292073,2,2040565,194492,"20150513T000000"
1493,713639,2,2040565,194532,"20150513T000000"
1498,713814,2,2040565,195052,"20150513T000000"
1501,713444,2,2040565,195195,"20150513T000000"
1504,713429,2,2040565,195712,"20150513T000000"
1505,713468,2,2040565,195954,"20150513T000000"
1517,713876,2,2040565,197414,"20150513T000000"
1520,713701,2,2040565,197669,"20150513T000000"
1544,1981017,2,2040565,199926,"20150513T000000"
1549,1376868,2,2040565,200302,"20150513T000000"
1551,713701,2,2040565,200385,"20150513T000000"
1554,713701,2,2040565,200704,"20150513T000000"
1556,713701,2,2040565,200777,"20150513T000000"
1558,713701,2,2040565,200869,"20150513T000000"
1559,713256,2,2040565,201029,"20150513T000000"
1569,713892,2,2040565,202504,"20150513T000000"
1580,1376868,2,2040565,203827,"20150513T000000"
1581,713814,2,2040565,203877,"20150513T000000"
1586,292073,2,2040565,204634,"20150513T000000"
1594,1376868,2,2040565,205365,"20150513T000000"
1595,713814,2,2040565,205870,"20150513T000000"
1596,713814,2,2040565,205982,"20150513T000000"
1612,713563,2,2040565,207828,"20150513T000000"
1615,713701,2,2040565,208249,"20150513T000000"
1619,1376868,2,2040565,208882,"20150514T000000"
1624,713429,2,2040565,209936,"20150514T000000"
1630,713474,2,2040565,211072,"20150514T000000"
1640,713474,2,2040565,211991,"20150514T000000"
1646,713639,2,2040565,212381,"20150514T000000"
1653,713701,2,2040565,212994,"20150514T000000"
1677,713639,2,2040565,216161,"20150514T000000"
1683,713444,2,2040565,217258,"20150514T000000"
1689,713892,2,2040565,218425,"20150514T000000"
1690,1376868,2,2040565,218428,"20150514T000000"
1700,713725,2,2040565,219522,"20150514T000000"
1711,713474,2,2040565,220859,"20150514T000000"
1714,713639,2,2040565,221354,"20150514T000000"
1715,714853,2,2040565,221851,"20150514T000000"
1721,713410,2,2040565,222972,"20150514T000000"
1741,713639,2,2040565,225856,"20150514T000000"
1746,713876,2,2040565,226448,"20150514T000000"
1748,713892,2,2040565,226733,"20150514T000000"
1751,713725,2,2040565,227227,"20150514T000000"
1760,713429,2,2040565,228455,"20150514T000000"
1764,713639,2,2040565,228961,"20150514T000000"
1765,713468,2,2040565,229028,"20150514T000000"
1770,713892,2,2040565,229555,"20150514T000000"
1781,713743,2,2040565,230666,"20150514T000000"
1785,713725,2,2040565,231541,"20150514T000000"
1786,713767,2,2040565,231579,"20150514T000000"
1788,713410,2,2040565,232025,"20150514T000000"
1790,713725,2,2040565,232050,"20150514T000000"
1791,713639,2,2040565,232193,"20150514T000000"
1795,713876,2,2040565,232338,"20150514T000000"
1800,713892,2,2040565,232661,"20150514T000000"
1806,713444,2,2040565,233105,"20150514T000000"
1814,1376868,2,2040565,233902,"20150514T000000"
1818,1376868,2,2040565,234317,"20150514T000000"
1825,713444,2,2040565,234834,"20150514T000000"
1835,713336,2,2040565,236021,"20150514T000000"
1844,713127,2,2040565,237718,"20150514T000000"
1851,713725,2,2040565,238121,"20150514T000000"
1860,713701,2,2040565,238669,"20150514T000000"
1875,292073,2,2040565,241052,"20150514T000000"
1880,713336,2,2040565,241962,"20150514T000000"
1888,713639,2,2040565,242543,"20150514T000000"
1890,713639,2,2040565,243073,"20150514T000000"
1896,713814,2,2040565,243749,"20150514T000000"
1897,292073,2,2040565,243753,"20150514T000000"
1903,1376868,2,2040565,244230,"20150514T000000"
1905,713639,2,2040565,244603,"20150514T000000"
1908,713892,2,2040565,244946,"20150514T000000"
1918,713224,2,2040565,245887,"20150514T000000"
1921,713224,2,2040565,246169,"20150514T000000"
1922,713701,2,2040565,246334,"20150514T000000"
1925,292073,2,2040565,246902,"20150514T000000"
1952,713701,2,2040565,250309,"20150514T000000"
1955,713468,2,2040565,250576,"20150514T000000"
1956,713701,2,2040565,250881,"20150514T000000"
1961,713639,2,2040565,251538,"20150514T000000"
1966,713767,2,2040565,252046,"20150514T000000"
1967,292073,2,2040565,252105,"20150514T000000"
1969,713701,2,2040565,252469,"20150514T000000"
1975,713429,2,2040565,253031,"20150514T000000"
1979,713468,2,2040565,253547,"20150514T000000"
1982,713701,2,2040565,254072,"20150514T000000"
1993,713743,2,2040565,255568,"20150514T000000"
1994,713701,2,2040565,255943,"20150514T000000"
2005,713468,2,2040565,257058,"20150514T000000"
2007,713876,2,2040565,257174,"20150514T000000"
2024,713701,2,2040565,258439,"20150514T000000"
2027,713429,2,2040565,258722,"20150514T000000"
2032,713725,2,2040565,258901,"20150514T000000"
2041,713892,2,2040565,260122,"20150514T000000"
2052,713725,2,2040565,261304,"20150514T000000"
2057,292073,2,2040565,261725,"20150514T000000"
2061,713266,2,2040565,261885,"20150514T000000"
2075,292073,2,2040565,263914,"20150514T000000"
2076,713743,2,2040565,264119,"20150514T000000"
2079,1376868,2,2040565,264266,"20150514T000000"
2081,713563,2,2040565,264326,"20150514T000000"
2082,713256,2,2040565,264335,"20150514T000000"
2091,713814,2,2040565,265144,"20150514T000000"
2109,713876,2,2040565,267284,"20150514T000000"
2114,1376868,2,2040565,268015,"20150514T000000"
2126,713563,2,2040565,268782,"20150514T000000"
2129,713639,2,2040565,269036,"20150514T000000"
2133,713266,2,2040565,269327,"20150514T000000"
2134,713767,2,2040565,270014,"20150514T000000"
2139,713701,2,2040565,270433,"20150514T000000"
2143,292073,2,2040565,271495,"20150514T000000"
2146,713474,2,2040565,271836,"20150514T000000"
2150,1376868,2,2040565,272470,"20150514T000000"
2164,1376868,2,2040565,274823,"20150514T000000"
2174,713563,2,2040565,275469,"20150514T000000"
2184,713701,2,2040565,276590,"20150514T000000"
2209,713563,2,2040565,279345,"20150514T000000"
2211,1376868,2,2040565,279393,"20150514T000000"
2212,713892,2,2040565,279462,"20150514T000000"
2217,713336,2,2040565,280208,"20150514T000000"
2224,292073,2,2040565,281522,"20150514T000000"
2226,713814,2,2040565,281960,"20150514T000000"
2233,713429,2,2040565,282380,"20150514T000000"
2234,713876,2,2040565,282410,"20150514T000000"
2245,713336,2,2040565,283397,"20150514T000000"
2247,713701,2,2040565,283458,"20150514T000000"
2248,713563,2,2040565,283541,"20150514T000000"
2256,713725,2,2040565,284868,"20150514T000000"
2259,713410,2,2040565,285040,"20150514T000000"
2262,1376868,2,2040565,285769,"20150514T000000"
2270,713876,2,2040565,286627,"20150514T000000"
2292,713468,2,2040565,288973,"20150514T000000"
2294,713563,2,2040565,289265,"20150514T000000"
2296,713224,2,2040565,289677,"20150514T000000"
2311,713474,2,2040565,291277,"20150514T000000"
2318,713468,2,2040565,291930,"20150514T000000"
2320,713256,2,2040565,292452,"20150514T000000"
2322,713725,2,2040565,292636,"20150514T000000"
2342,1376868,2,2040565,294305,"20150514T000000"
2346,710990,2,2040565,294844,"20150514T000000"
2349,713701,2,2040565,294999,"20150514T000000"
2350,292073,2,2040565,295003,"20150514T000000"
2357,713444,2,2040565,295938,"20150515T000000"
2363,711512,2,2040565,296468,"20150515T000000"
2365,713468,2,2040565,296474,"20150515T000000"
2367,1376868,2,2040565,296622,"20150515T000000"
2378,292073,2,2040565,297511,"20150515T000000"
2379,713876,2,2040565,297625,"20150515T000000"
2381,713429,2,2040565,297757,"20150515T000000"
2386,713474,2,2040565,298122,"20150515T000000"
2388,713701,2,2040565,298279,"20150515T000000"
2391,714105,2,2040565,298578,"20150515T000000"
2393,713468,2,2040565,298752,"20150515T000000"
2395,713224,2,2040565,298839,"20150515T000000"
2414,713444,2,2040565,301410,"20150515T000000"
2415,292073,2,2040565,301414,"20150515T000000"
2418,713563,2,2040565,301930,"20150515T000000"
2428,713701,2,2040565,303823,"20150515T000000"
2429,713563,2,2040565,303874,"20150515T000000"
2433,1376868,2,2040565,304118,"20150515T000000"
2434,711126,2,2040565,304161,"20150515T000000"
2443,713468,2,2040565,305848,"20150515T000000"
2444,292073,2,2040565,306011,"20150515T000000"
2447,713814,2,2040565,306461,"20150515T000000"
2456,713701,2,2040565,308024,"20150515T000000"
2457,713563,2,2040565,308112,"20150515T000000"
2463,714105,2,2040565,309355,"20150515T000000"
2468,713444,2,2040565,309801,"20150515T000000"
2495,713767,2,2040565,313733,"20150515T000000"
2501,1376868,2,2040565,314166,"20150515T000000"
2502,713767,2,2040565,314372,"20150515T000000"
2516,710636,2,2040565,315651,"20150515T000000"
2533,713767,2,2040565,317281,"20150515T000000"
2535,1376868,2,2040565,317371,"20150515T000000"
2537,713701,2,2040565,317422,"20150515T000000"
2542,713410,2,2040565,317669,"20150515T000000"
2558,713336,2,2040565,319596,"20150515T000000"
2562,713876,2,2040565,319930,"20150515T000000"
2564,1376868,2,2040565,320202,"20150515T000000"
2566,713474,2,2040565,320682,"20150515T000000"
2568,712810,2,2040565,320789,"20150515T000000"
2569,713563,2,2040565,320823,"20150515T000000"
2572,713876,2,2040565,321204,"20150515T000000"
2575,713474,2,2040565,321250,"20150515T000000"
2579,713639,2,2040565,321426,"20150515T000000"
2585,713224,2,2040565,322173,"20150515T000000"
2587,713814,2,2040565,322341,"20150515T000000"
2593,713468,2,2040565,323138,"20150515T000000"
2602,713743,2,2040565,324555,"20150515T000000"
2610,1376868,2,2040565,325492,"20150515T000000"
2612,713639,2,2040565,325695,"20150515T000000"
2616,713474,2,2040565,326472,"20150515T000000"
2619,713474,2,2040565,326850,"20150515T000000"
2624,713767,2,2040565,327320,"20150515T000000"
2648,713814,2,2040565,330853,"20150515T000000"
2654,1376868,2,2040565,331325,"20150515T000000"
2657,713639,2,2040565,331725,"20150515T000000"
2659,292073,2,2040565,331883,"20150515T000000"
2671,713474,2,2040565,332846,"20150515T000000"
2672,1376868,2,2040565,332859,"20150515T000000"
2678,713701,2,2040565,334054,"20150515T000000"
2685,713701,2,2040565,334671,"20150515T000000"
2699,713474,2,2040565,336284,"20150515T000000"
2701,713468,2,2040565,336401,"20150515T000000"
2703,713468,2,2040565,336525,"20150515T000000"
2706,1981017,2,2040565,337210,"20150515T000000"
2707,713725,2,2040565,337362,"20150515T000000"
