index,X1,X2,X3,X4,date
378,713639,0,292073,10395,"20150511T000000"
379,713266,0,713814,10400,"20150511T000000"
386,713224,0,713743,10545,"20150511T000000"
388,713743,0,1981017,10566,"20150511T000000"
389,713639,0,713336,10654,"20150511T000000"
390,713563,0,1376868,10659,"20150511T000000"
395,1376868,0,713767,10784,"20150511T000000"
396,292073,0,713563,10814,"20150511T000000"
404,713563,0,713474,10958,"20150511T000000"
406,713474,0,713701,10991,"20150511T000000"
409,1376868,0,713410,11010,"20150511T000000"
412,713725,0,713876,11058,"20150511T000000"
413,713876,0,713701,11060,"20150511T000000"
418,713701,0,713725,11118,"20150511T000000"
419,713767,0,713224,11123,"20150511T000000"
420,713892,0,713444,11128,"20150511T000000"
423,713876,0,713767,11161,"20150511T000000"
427,713444,0,713639,11205,"20150511T000000"
433,713701,0,713639,11339,"20150511T000000"
447,1376868,0,713743,11424,"20150511T000000"
448,713639,0,1376868,11446,"20150511T000000"
449,713468,0,713701,11460,"20150511T000000"
451,713701,0,713468,11494,"20150511T000000"
452,1376868,0,292073,11503,"20150511T000000"
453,292073,0,713639,11510,"20150511T000000"
454,713701,0,713639,11535,"20150511T000000"
456,713701,0,713429,11567,"20150511T000000"
457,713743,0,713639,11569,"20150511T000000"
458,713474,0,713743,11583,"20150511T000000"
464,292073,0,713701,11758,"20150511T000000"
470,713563,0,713814,11864,"20150511T000000"
471,713639,0,1376868,11870,"20150511T000000"
475,713701,0,713444,11972,"20150511T000000"
478,713563,0,713701,11982,"20150511T000000"
480,713639,0,713725,12001,"20150511T000000"
482,713563,0,713814,12011,"20150511T000000"
485,713563,0,713639,12042,"20150511T000000"
495,713701,0,713563,12197,"20150511T000000"
500,713701,0,713767,12215,"20150511T000000"
507,292073,0,713639,12305,"20150511T000000"
508,713814,0,1376868,12320,"20150511T000000"
514,713876,0,713563,12397,"20150511T000000"
517,713468,0,713474,12423,"20150511T000000"
520,713701,0,713767,12462,"20150511T000000"
521,1376868,0,713639,12475,"20150511T000000"
523,1376868,0,713563,12521,"20150511T000000"
526,713892,0,713701,12548,"20150511T000000"
527,1376868,0,713743,12581,"20150511T000000"
528,713444,0,713468,12617,"20150511T000000"
529,713256,0,713639,12621,"20150511T000000"
530,713444,0,713701,12629,"20150511T000000"
532,713701,0,292073,12648,"20150511T000000"
533,292073,0,713701,12657,"20150511T000000"
534,713336,0,713444,12662,"20150511T000000"
535,292073,0,713444,12673,"20150511T000000"
539,713892,0,713876,12806,"20150511T000000"
540,713767,0,1376868,12810,"20150511T000000"
546,292073,0,713725,12899,"20150511T000000"
547,713639,0,713876,12930,"20150511T000000"
548,713639,0,1376868,12935,"20150511T000000"
551,713743,0,713474,12959,"20150511T000000"
554,713639,0,713767,13043,"20150511T000000"
556,292073,0,713701,13128,"20150511T000000"
558,713725,0,713701,13147,"20150511T000000"
562,1376868,0,713474,13223,"20150511T000000"
568,713410,0,713701,13258,"20150511T000000"
572,713444,0,713767,13301,"20150511T000000"
575,713701,0,292073,13329,"20150511T000000"
580,1376868,0,713474,13380,"20150511T000000"
582,292073,0,713701,13401,"20150511T000000"
583,1376868,0,713563,13403,"20150511T000000"
585,713767,0,713701,13458,"20150511T000000"
587,713563,0,713256,13476,"20150511T000000"
589,713563,0,713767,13530,"20150511T000000"
591,713468,0,713814,13555,"20150511T000000"
598,713876,0,1376868,13728,"20150511T000000"
614,1376868,0,713336,13955,"20150511T000000"
617,713468,0,713743,13988,"20150511T000000"
618,713474,0,713767,13988,"20150511T000000"
620,713468,0,292073,13998,"20150511T000000"
621,713336,0,713444,14018,"20150511T000000"
626,713701,0,1981017,14058,"20150511T000000"
629,1376868,0,292073,14110,"20150511T000000"
630,292073,0,713814,14138,"20150511T000000"
631,713701,0,713474,14181,"20150511T000000"
633,1376868,0,713701,14251,"20150511T000000"
634,713474,0,1376868,14268,"20150511T000000"
639,713468,0,1981017,14339,"20150511T000000"
640,713474,0,713725,14341,"20150511T000000"
645,713725,0,713701,14384,"20150511T000000"
651,713701,0,713468,14441,"20150511T000000"
652,713892,0,1376868,14454,"20150511T000000"
662,713639,0,713563,14594,"20150511T000000"
669,713266,0,1376868,14652,"20150511T000000"
670,713256,0,713639,14658,"20150511T000000"
671,713767,0,713701,14659,"20150511T000000"
673,713701,0,713266,14669,"20150511T000000"
674,713701,0,713468,14672,"20150511T000000"
675,713256,0,713767,14673,"20150511T000000"
677,713474,0,1376868,14696,"20150511T000000"
678,713701,0,713256,14702,"20150511T000000"
682,713701,0,713563,14788,"20150511T000000"
683,713701,0,713474,14789,"20150511T000000"
685,713563,0,713892,14797,"20150511T000000"
697,713767,0,713701,14991,"20150511T000000"
702,292073,0,713474,15033,"20150511T000000"
711,713701,0,713876,15077,"20150511T000000"
716,713743,0,713429,15144,"20150511T000000"
721,713563,0,713474,15193,"20150511T000000"
739,713474,0,713876,15528,"20150511T000000"
740,1376868,0,713639,15593,"20150511T000000"
743,713725,0,713429,15625,"20150511T000000"
744,1376868,0,713892,15694,"20150511T000000"
748,713701,0,713410,15792,"20150511T000000"
749,713701,0,713429,15796,"20150511T000000"
752,1376868,0,713814,15822,"20150511T000000"
762,1376868,0,713410,15969,"20150511T000000"
763,1376868,0,292073,15971,"20150511T000000"
764,713814,0,1376868,15976,"20150511T000000"
765,713701,0,713410,15983,"20150511T000000"
766,713468,0,292073,16002,"20150511T000000"
767,292073,0,713814,16019,"20150511T000000"
771,713563,0,713474,16109,"20150511T000000"
773,1376868,0,713725,16124,"20150511T000000"
779,713563,0,713639,16165,"20150511T000000"
781,713701,0,292073,16179,"20150511T000000"
782,713725,0,713474,16182,"20150511T000000"
786,713701,0,713474,16261,"20150511T000000"
793,713563,0,713474,16381,"20150511T000000"
796,1376868,0,713701,16415,"20150511T000000"
807,713468,0,292073,16469,"20150511T000000"
809,713892,0,713639,16486,"20150511T000000"
812,713256,0,713701,16495,"20150511T000000"
820,713701,0,713468,16555,"20150511T000000"
823,713701,0,1376868,16621,"20150511T000000"
824,713701,0,713336,16623,"20150511T000000"
827,713563,0,713410,16652,"20150511T000000"
832,713701,0,1376868,16726,"20150511T000000"
837,1376868,0,713563,16761,"20150511T000000"
840,713639,0,713224,16775,"20150511T000000"
842,713701,0,713266,16785,"20150511T000000"
843,713256,0,292073,16801,"20150511T000000"
846,714105,0,713701,16822,"20150511T000000"
853,713701,0,713256,16917,"20150511T000000"
854,713639,0,713474,16918,"20150511T000000"
855,1376868,0,713701,16919,"20150511T000000"
861,713639,0,713474,16992,"20150511T000000"
867,713701,0,713743,17059,"20150511T000000"
870,713701,0,713639,17158,"20150511T000000"
881,713266,0,713701,17306,"20150511T000000"
888,713701,0,713444,17385,"20150511T000000"
889,713701,0,292073,17409,"20150511T000000"
890,713474,0,1376868,17419,"20150511T000000"
894,713743,0,713814,17464,"20150511T000000"
901,713701,0,713639,17515,"20150511T000000"
902,713701,0,713639,17516,"20150511T000000"
909,713563,0,713701,17596,"20150511T000000"
912,713474,0,713701,17672,"20150511T000000"
914,713563,0,713725,17679,"20150511T000000"
917,713701,0,1376868,17809,"20150511T000000"
918,1376868,0,713474,17809,"20150511T000000"
919,292073,0,713639,17818,"20150511T000000"
924,713474,0,713725,17880,"20150511T000000"
927,713639,0,713725,17885,"20150511T000000"
932,1376868,0,713639,17907,"20150511T000000"
933,292073,0,713224,17918,"20150511T000000"
935,713639,0,713468,17956,"20150511T000000"
937,713639,0,713743,17965,"20150511T000000"
938,713876,0,713639,17967,"20150511T000000"
946,713468,0,713266,18053,"20150511T000000"
957,713725,0,713701,18150,"20150511T000000"
967,713410,0,713474,18200,"20150511T000000"
969,713474,0,713725,18211,"20150511T000000"
976,713468,0,1376868,18272,"20150511T000000"
984,713876,0,713639,18388,"20150511T000000"
989,713639,0,713701,18446,"20150511T000000"
1002,713814,0,713701,18652,"20150511T000000"
1011,292073,0,1376868,18722,"20150511T000000"
1023,713639,0,713701,18918,"20150511T000000"
1030,292073,0,713563,19047,"20150511T000000"
1035,1376868,0,292073,19080,"20150511T000000"
1039,1376868,0,713410,19123,"20150511T000000"
1043,713725,0,713876,19159,"20150511T000000"
1044,713876,0,713563,19162,"20150511T000000"
1047,1981017,0,713725,19198,"20150511T000000"
1048,713725,0,713468,19218,"20150511T000000"
1049,713876,0,1981017,19232,"20150511T000000"
1051,713468,0,713639,19247,"20150511T000000"
1063,713725,0,713336,19377,"20150511T000000"
1067,713563,0,713814,19449,"20150511T000000"
1072,713876,0,713639,19514,"20150511T000000"
1073,713563,0,713639,19516,"20150511T000000"
1076,1376868,0,713701,19594,"20150511T000000"
1079,713701,0,713444,19615,"20150511T000000"
1082,1376868,0,713444,19659,"20150511T000000"
1083,713429,0,713468,19668,"20150511T000000"
1084,713410,0,713468,19686,"20150511T000000"
1088,713701,0,1376868,19703,"20150511T000000"
1099,1376868,0,713639,19821,"20150511T000000"
1106,713410,0,713468,19853,"20150511T000000"
1120,1376868,0,713743,20207,"20150511T000000"
1123,713701,0,713639,20234,"20150511T000000"
1124,713474,0,713701,20238,"20150511T000000"
1126,1981017,0,713444,20257,"20150511T000000"
1136,713767,0,713256,20375,"20150511T000000"
1144,713701,0,713429,20454,"20150511T000000"
1147,713474,0,292073,20491,"20150511T000000"
1150,713892,0,713468,20535,"20150511T000000"
1155,713639,0,713474,20667,"20150511T000000"
1158,292073,0,713814,20708,"20150511T000000"
1162,713468,0,713725,20770,"20150511T000000"
1163,713474,0,713725,20773,"20150511T000000"
1168,713639,0,713701,20836,"20150511T000000"
1170,713725,0,713814,20848,"20150511T000000"
1172,713639,0,713701,20857,"20150511T000000"
1178,1376868,0,713639,20896,"20150511T000000"
1180,713468,0,1376868,20911,"20150511T000000"
1181,713468,0,713767,20936,"20150511T000000"
1190,713876,0,1376868,21059,"20150511T000000"
1193,713444,0,713474,21107,"20150511T000000"
1206,713224,0,1376868,21220,"20150511T000000"
1207,713468,0,713814,21220,"20150511T000000"
1214,713701,0,1376868,21291,"20150511T000000"
1221,1376868,0,713639,21400,"20150511T000000"
1233,713563,0,713474,21607,"20150511T000000"
1234,713639,0,713701,21610,"20150511T000000"
1235,713725,0,713429,21610,"20150511T000000"
1236,713701,0,713474,21615,"20150511T000000"
1251,713701,0,713725,21792,"20150511T000000"
1252,713701,0,713767,21803,"20150511T000000"
1257,713410,0,713639,21827,"20150511T000000"
1261,713892,0,713639,21870,"20150511T000000"
1262,713474,0,714105,21877,"20150511T000000"
1263,713701,0,713892,21878,"20150511T000000"
1264,713563,0,713429,21908,"20150511T000000"
1270,713429,0,713410,21942,"20150511T000000"
1272,713767,0,292073,21984,"20150511T000000"
1290,713701,0,713876,22285,"20150511T000000"
1291,713743,0,713701,22301,"20150511T000000"
1293,713468,0,713743,22312,"20150511T000000"
1295,1376868,0,714105,22325,"20150511T000000"
1298,713876,0,713639,22369,"20150511T000000"
1301,713127,0,713876,22397,"20150511T000000"
1302,1376868,0,713474,22404,"20150511T000000"
1307,1981017,0,713725,22458,"20150511T000000"
1313,713701,0,1376868,22548,"20150511T000000"
1317,713639,0,713224,22623,"20150511T000000"
1321,713701,0,713639,22687,"20150511T000000"
1323,713701,0,713127,22695,"20150511T000000"
1328,713876,0,292073,22740,"20150511T000000"
1329,713468,0,713639,22751,"20150511T000000"
1332,713563,0,713701,22779,"20150511T000000"
1334,1376868,0,713639,22792,"20150511T000000"
1351,713767,0,713892,23029,"20150511T000000"
1371,713563,0,713468,23286,"20150511T000000"
1384,1376868,0,713639,23546,"20150511T000000"
1385,713468,0,713814,23558,"20150511T000000"
1395,713725,0,713563,23757,"20150511T000000"
1397,713563,0,713892,23768,"20150511T000000"
1400,1376868,0,713876,23788,"20150511T000000"
1405,713429,0,713701,23814,"20150511T000000"
1411,713725,0,713876,23845,"20150511T000000"
1413,1981017,0,713725,23876,"20150511T000000"
1414,713563,0,713256,23877,"20150511T000000"
1416,713266,0,713743,23879,"20150511T000000"
1422,713468,0,713701,23977,"20150511T000000"
1431,713639,0,292073,24065,"20150511T000000"
1433,713701,0,713256,24091,"20150511T000000"
1434,713256,0,713876,24095,"20150511T000000"
1437,713876,0,713701,24113,"20150511T000000"
1446,1376868,0,713474,24183,"20150511T000000"
1451,713429,0,713639,24237,"20150511T000000"
1452,713444,0,292073,24247,"20150511T000000"
1458,713474,0,713876,24339,"20150511T000000"
1460,713410,0,1376868,24372,"20150511T000000"
1464,713563,0,713410,24452,"20150511T000000"
1474,713876,0,292073,24499,"20150511T000000"
1478,713444,0,713639,24550,"20150511T000000"
1484,1376868,0,713639,24610,"20150511T000000"
1487,713468,0,713701,24683,"20150511T000000"
1488,713701,0,713563,24683,"20150511T000000"
1489,713266,0,713701,24684,"20150511T000000"
1492,713444,0,1376868,24709,"20150511T000000"
1494,713639,0,713701,24727,"20150511T000000"
1502,713444,0,713767,24772,"20150511T000000"
1508,713444,0,713639,24893,"20150511T000000"
1512,713468,0,713127,24913,"20150511T000000"
1518,713701,0,713563,24955,"20150511T000000"
1520,713639,0,713743,24968,"20150511T000000"
1543,713474,0,713892,25211,"20150511T000000"
1545,713876,0,713474,25213,"20150511T000000"
1547,713474,0,713429,25229,"20150511T000000"
1548,713892,0,713876,25230,"20150511T000000"
1549,713474,0,292073,25247,"20150511T000000"
1551,713701,0,713474,25292,"20150511T000000"
1556,713468,0,1376868,25377,"20150511T000000"
1560,713725,0,713639,25401,"20150511T000000"
1580,713743,0,713256,25681,"20150511T000000"
1581,713563,0,713701,25690,"20150511T000000"
1584,713468,0,713336,25725,"20150511T000000"
1588,713468,0,713563,25777,"20150511T000000"
1602,713876,0,713701,25919,"20150511T000000"
1603,292073,0,713725,25920,"20150511T000000"
1614,713444,0,713743,26052,"20150511T000000"
1624,713563,0,713701,26173,"20150511T000000"
1629,713743,0,713563,26215,"20150511T000000"
1630,713767,0,713563,26239,"20150511T000000"
1648,713410,0,1376868,26531,"20150511T000000"
1650,713701,0,1376868,26540,"20150511T000000"
1654,1376868,0,713468,26602,"20150511T000000"
1657,713468,0,713256,26609,"20150511T000000"
1659,713444,0,713336,26636,"20150511T000000"
1664,713767,0,713224,26776,"20150511T000000"
1666,713876,0,713474,26808,"20150511T000000"
1667,713743,0,713767,26812,"20150511T000000"
1668,713876,0,713725,26833,"20150511T000000"
1683,713814,0,1376868,26985,"20150511T000000"
1701,713474,0,713639,27089,"20150511T000000"
1703,1376868,0,713468,27196,"20150511T000000"
1706,1376868,0,713474,27249,"20150511T000000"
1708,713639,0,713563,27258,"20150511T000000"
1713,713639,0,713725,27292,"20150511T000000"
1724,713767,0,713474,27370,"20150511T000000"
1730,713639,0,713725,27428,"20150511T000000"
1732,713892,0,713639,27436,"20150511T000000"
1737,713563,0,713701,27517,"20150511T000000"
1757,713743,0,713892,27690,"20150511T000000"
1758,1376868,0,713563,27701,"20150511T000000"
1762,713701,0,713336,27724,"20150511T000000"
1764,713639,0,713701,27747,"20150511T000000"
1772,713701,0,713474,27810,"20150511T000000"
1778,713410,0,713701,27852,"20150511T000000"
1785,713814,0,1376868,27898,"20150511T000000"
1791,713814,0,713701,27948,"20150511T000000"
1796,713474,0,713701,28040,"20150511T000000"
1806,713701,0,713474,28174,"20150511T000000"
1810,713639,0,713814,28192,"20150511T000000"
1814,713701,0,713767,28223,"20150511T000000"
1820,713410,0,713256,28246,"20150511T000000"
1840,713224,0,713429,28479,"20150511T000000"
1844,713701,0,713474,28619,"20150511T000000"
1847,713563,0,713876,28704,"20150511T000000"
1854,714105,0,713701,28804,"20150511T000000"
1858,713563,0,713701,28873,"20150511T000000"
1867,713701,0,713224,28951,"20150511T000000"
1882,292073,0,713814,29147,"20150511T000000"
1885,292073,0,713743,29180,"20150511T000000"
1888,292073,0,713410,29244,"20150511T000000"
1889,713468,0,292073,29255,"20150511T000000"
1890,713444,0,1376868,29269,"20150511T000000"
1895,713410,0,713468,29327,"20150511T000000"
1908,713563,0,713639,29583,"20150511T000000"
1921,713429,0,713701,29756,"20150511T000000"
1936,1376868,0,713814,29901,"20150511T000000"
1939,1376868,0,713639,29928,"20150511T000000"
1941,713474,0,713444,29942,"20150511T000000"
1942,713701,0,713410,29948,"20150511T000000"
1945,713444,0,713725,29957,"20150511T000000"
1951,713429,0,713639,30115,"20150511T000000"
1954,714105,0,713725,30135,"20150511T000000"
1963,1376868,0,713725,30450,"20150511T000000"
1966,713336,0,713468,30472,"20150511T000000"
1983,1376868,0,713876,30742,"20150511T000000"
2010,713743,0,713725,31181,"20150511T000000"
2011,1376868,0,713701,31185,"20150511T000000"
2015,713639,0,713474,31209,"20150511T000000"
2016,713266,0,713639,31210,"20150511T000000"
2018,713701,0,713892,31214,"20150511T000000"
2019,713701,0,713639,31224,"20150511T000000"
2026,713266,0,713743,31275,"20150511T000000"
2027,713876,0,713266,31285,"20150511T000000"
2031,713474,0,713410,31356,"20150511T000000"
2044,713474,0,713256,31466,"20150511T000000"
2047,713563,0,1376868,31512,"20150511T000000"
2050,713767,0,713563,31540,"20150511T000000"
2057,1376868,0,713639,31588,"20150511T000000"
2059,292073,0,713563,31593,"20150511T000000"
2069,292073,0,713876,31698,"20150511T000000"
