index,X1,X2,X3,X4,date
500569,703177,0,857138,4234895,20150629T000000
539200,857138,0,704471,4548426,20150703T000000
576834,700924,0,857138,4854639,20150706T000000
578059,714557,0,857138,4864117,20150706T000000
582983,857138,0,730633,4902401,20150707T000000
585607,722825,0,857138,4922371,20150707T000000
585612,857138,0,1963161,4922389,20150707T000000
636186,729086,0,1690582,5332722,20150712T000000
636191,1690582,0,699141,5332740,20150712T000000
641750,1690582,0,712089,5377422,20150712T000000
648021,697020,0,857138,5428909,20150713T000000
648022,857138,0,718493,5428910,20150713T000000
656017,696887,0,857138,5491516,20150714T000000
656019,857138,0,716478,5491527,20150714T000000
668207,684857,0,1690582,5590643,20150715T000000
683450,857138,0,743085,5715161,20150716T000000
692152,857138,0,737542,5786121,20150717T000000
692156,727710,0,857138,5786150,20150717T000000
696958,857138,0,741433,5825538,20150718T000000
697811,712525,0,857138,5832615,20150718T000000
697818,857138,0,696905,5832661,20150718T000000
703102,689346,0,857138,5875250,20150718T000000
711146,857138,0,745011,5939863,20150719T000000
711157,731845,0,857138,5939922,20150719T000000
746979,857138,0,741743,6231221,20150722T000000
813109,724798,0,857138,6767909,20150728T000000
830607,718400,0,857138,6909960,20150730T000000
854594,857138,0,718646,7107568,20150801T000000
859378,857138,0,713979,7145102,20150802T000000
873089,857138,0,714585,7255722,20150803T000000
873090,711199,0,857138,7255723,20150803T000000
879706,969089,0,673680,7309256,20150804T000000
879712,969089,0,684853,7309311,20150804T000000
895300,731667,0,857138,7433614,20150805T000000
916761,714292,0,857138,7606060,20150807T000000
923707,722664,0,857138,7661375,20150808T000000
923711,857138,0,714666,7661407,20150808T000000
930956,857138,0,713767,7720700,20150808T000000
939552,744655,0,857138,7791484,20150809T000000
946698,857138,0,736826,7849426,20150810T000000
946707,721849,0,857138,7849474,20150810T000000
953861,714132,0,969089,7906341,20150811T000000
962074,740116,0,1690582,7972295,20150811T000000
962084,1690582,0,693973,7972349,20150811T000000
976010,857138,0,706984,8086623,20150813T000000
976013,739008,0,857138,8086642,20150813T000000
979708,857138,0,737727,8117191,20150813T000000
979710,736055,0,857138,8117202,20150813T000000
1000508,857138,0,671369,8283596,20150815T000000
1000523,696014,0,857138,8283657,20150815T000000
1002464,712997,0,857138,8299357,20150815T000000
1017085,857138,0,1376868,8417354,20150817T000000
1070261,735902,0,969089,8848098,20150821T000000
1070269,710857,0,969089,8848147,20150821T000000
1097011,857138,0,735358,9064324,20150824T000000
1097017,686234,0,857138,9064409,20150824T000000
1101461,716309,0,857138,9099970,20150824T000000
1116040,661224,0,857138,9215091,20150826T000000
1123677,736969,0,857138,9274709,20150826T000000
1123678,857138,0,737162,9274713,20150826T000000
1129867,742357,0,857138,9323016,20150827T000000
1156903,683392,0,857138,9537698,20150829T000000
1156917,857138,0,674777,9537735,20150829T000000
1158682,675472,0,857138,9551312,20150830T000000
1168350,672176,0,969089,9630166,20150831T000000
1178770,857138,0,706171,9711692,20150831T000000
1178775,738485,0,857138,9711723,20150831T000000
1252364,969089,0,713266,10304566,20150907T000000
1252881,711815,0,857138,10308631,20150907T000000
1285610,737596,0,857138,10570722,20150910T000000
1285706,1690582,0,706185,10571364,20150910T000000
1289352,969089,0,715559,10599339,20150911T000000
1314613,857138,0,665598,10805349,20150913T000000
1337161,741306,0,857138,10986236,20150915T000000
1337162,857138,0,734063,10986248,20150915T000000
1337605,857138,0,712306,10989881,20150915T000000
1337611,719843,0,857138,10989923,20150915T000000
1346125,710636,0,857138,11057313,20150916T000000
1346138,857138,0,703348,11057350,20150916T000000
1349124,719324,0,1690582,11081555,20150916T000000
1349134,1690582,0,728195,11081615,20150916T000000
1352630,687974,0,1690582,11110571,20150917T000000
1383077,716098,0,857138,11355323,20150920T000000
1385309,673755,0,857138,11374007,20150920T000000
1391721,857138,0,696307,11424388,20150920T000000
1391726,857138,0,708456,11424410,20150920T000000
1397170,1690582,0,713563,11468700,20150921T000000
1397171,739500,0,1690582,11468703,20150921T000000
1405938,726705,0,857138,11539733,20150922T000000
1424765,857138,0,713979,11691655,20150923T000000
1424767,715152,0,857138,11691682,20150923T000000
1445953,709986,0,857138,11859757,20150925T000000
1447944,711910,0,857138,11875516,20150926T000000
1450490,857138,0,659988,11895794,20150926T000000
1475947,857138,0,713876,12099837,20150928T000000
1475953,752036,0,857138,12099878,20150928T000000
1514679,712481,0,857138,12409909,20151002T000000
1543419,714007,0,857138,12633817,20151004T000000
1572127,691181,0,857138,12862215,20151007T000000
1584436,765865,0,857138,12958326,20151008T000000
1592985,857138,0,712394,13025531,20151009T000000
1624497,969089,0,696841,13276612,20151012T000000
1637125,857138,0,768493,13377622,20151013T000000
1638469,857138,0,739063,13388891,20151013T000000
1639357,713639,0,1690582,13395750,20151013T000000
1639363,1690582,0,709115,13395774,20151013T000000
1640591,857138,0,712547,13405391,20151013T000000
1654127,969089,0,713743,13512998,20151014T000000
1656260,857138,0,702779,13529667,20151015T000000
1667933,453567,0,1690582,13621135,20151016T000000
1675240,668031,0,857138,13680244,20151016T000000
1709490,744972,0,969089,13950324,20151020T000000
1752852,857138,0,258586,14295883,20151024T000000
1752856,735375,0,857138,14295936,20151024T000000
1773837,969089,0,1376868,14462676,20151025T000000
1773843,724521,0,969089,14462709,20151025T000000
1775060,1690582,0,699823,14472406,20151026T000000
1775071,663763,0,1690582,14472481,20151026T000000
1788576,857138,0,715477,14579995,20151027T000000
1798865,1690582,0,661967,14663014,20151028T000000
1809331,857138,0,728741,14746374,20151029T000000
1865268,857138,0,944354,15190493,20151103T000000
1875227,727006,0,857138,15266930,20151104T000000
1879449,857138,0,1108217,15300123,20151104T000000
1880503,857138,0,1690582,15308463,20151104T000000
1895265,1039322,0,387200,15425453,20151106T000000
1895346,857138,0,2037156,15425993,20151106T000000
1896139,1886447,0,944354,15432473,20151106T000000
1896575,28520,0,1886447,15435953,20151106T000000
1900178,1690582,0,175354,15464333,20151106T000000
1902437,728286,0,696047,15481433,20151106T000000
1906784,51780,0,1039322,15515753,20151107T000000
1910170,175354,0,623027,15543533,20151107T000000
1910618,713214,0,1690582,15547119,20151107T000000
1913378,175354,0,623027,15568733,20151107T000000
1915668,786361,0,1690582,15586853,20151107T000000
1918974,1108217,0,786361,15613553,20151108T000000
1919123,1690582,0,1847246,15614533,20151108T000000
1919708,728286,0,234164,15619133,20151108T000000
1920818,857138,0,728286,15627833,20151108T000000
1920940,387200,0,51780,15628733,20151108T000000
1927673,969089,0,727505,15682159,20151109T000000
1929556,696047,0,28520,15696173,20151109T000000
1941144,28520,0,2037156,15788573,20151110T000000
1942502,696047,0,981554,15798533,20151110T000000
1955036,175354,0,1690582,15896333,20151111T000000
1956557,857138,0,714225,15908232,20151111T000000
1960645,505444,0,1642962,15940313,20151112T000000
1966842,51780,0,786361,15990353,20151112T000000
1986209,981554,0,234164,16144373,20151114T000000
2011147,696047,0,234164,16345253,20151116T000000
2031944,1023940,0,857138,16509953,20151118T000000
2038950,1886447,0,969089,16565333,20151119T000000
2040174,857138,0,714472,16574459,20151119T000000
2047822,1690582,0,1847246,16636013,20151120T000000
2051832,234164,0,728286,16667093,20151120T000000
2063486,1039322,0,1690582,16760813,20151121T000000
2075205,857138,0,714016,16853804,20151122T000000
2084754,857138,0,713474,16928560,20151123T000000
2086446,857138,0,713639,16941995,20151123T000000
2101671,1690582,0,687975,17060432,20151125T000000
2101674,681553,0,1690582,17060462,20151125T000000
2102141,1690582,0,786361,17064653,20151125T000000
2104628,1690582,0,775454,17083875,20151125T000000
2104632,704676,0,1690582,17083891,20151125T000000
2105564,1663285,0,1108217,17091353,20151125T000000
2115858,28520,0,696047,17172953,20151126T000000
2122482,981554,0,28520,17225393,20151126T000000
2153776,746085,0,969089,17471083,20151129T000000
2154395,175354,0,623027,17475773,20151129T000000
2154948,623027,0,175354,17480333,20151129T000000
2156452,623027,0,175354,17491553,20151130T000000
2166660,857138,0,700159,17571339,20151130T000000
2169837,969089,0,1886447,17597093,20151201T000000
2175680,720873,0,857138,17642143,20151201T000000
2177364,665369,0,857138,17655786,20151201T000000
2177367,857138,0,706837,17655803,20151201T000000
2187822,714265,0,857138,17739925,20151202T000000
2188062,1886447,0,175354,17742053,20151202T000000
2195337,857138,0,736887,17800044,20151203T000000
2229592,1690582,0,1039322,18071753,20151206T000000
2241860,857138,0,734185,18166507,20151207T000000
2247130,857138,0,661012,18207696,20151208T000000
2247131,665845,0,857138,18207704,20151208T000000
2258401,1642962,0,857138,18296573,20151209T000000
2269273,1039322,0,1108217,18382013,20151210T000000
2273483,780147,0,857138,18414381,20151210T000000
2282144,857138,0,713997,18482960,20151211T000000
2283055,857138,0,754567,18489989,20151211T000000
2286421,713378,0,1690582,18516843,20151211T000000
2286423,1690582,0,737297,18516846,20151211T000000
2308605,719570,0,969089,18691533,20151213T000000
2308618,969089,0,711126,18691604,20151213T000000
2318101,722440,0,857138,18766830,20151214T000000
2347523,1108217,0,1039322,18996653,20151217T000000
2347937,714056,0,857138,18999919,20151217T000000
2366851,969089,0,981554,19151393,20151219T000000
2373883,1023940,0,2037156,19206233,20151219T000000
2416506,969089,0,711159,19540341,20151223T000000
2420765,689917,0,969089,19574558,20151224T000000
2440991,857138,0,683642,19734577,20151225T000000
2442125,2037156,0,1023940,19743293,20151226T000000
2474490,704874,0,857138,19997893,20151229T000000
2482396,1847246,0,1690582,20061233,20151229T000000
2486267,728286,0,786361,20090873,20151230T000000
2489244,1690582,0,715730,20113527,20151230T000000
2499585,770623,0,1690582,20195766,20151231T000000
2510696,857138,0,688001,20281593,20160101T000000
2519139,857138,0,659964,20349050,20160102T000000
2519143,704098,0,857138,20349072,20160102T000000
2534162,653910,0,857138,20465857,20160103T000000
2546915,1847246,0,786361,20565173,20160104T000000
2611999,969089,0,713400,21078734,20160110T000000
2612005,733569,0,969089,21078770,20160110T000000
2629177,683816,0,857138,21215243,20160112T000000
2690545,778030,0,1690582,21702792,20160117T000000
2690557,730075,0,1690582,21702840,20160117T000000
2714152,387200,0,1690582,21889973,20160119T000000
2747644,857138,0,782383,22151635,20160122T000000
2747656,742705,0,857138,22151690,20160122T000000
2756160,1690582,0,699330,22218027,20160123T000000
2763610,969089,0,782513,22276662,20160124T000000
2794437,1690582,0,710857,22517994,20160127T000000
2794441,708370,0,1690582,22518036,20160127T000000
2795640,1690582,0,677184,22527372,20160127T000000
2795642,710055,0,1690582,22527397,20160127T000000
2800556,714046,0,857138,22566149,20160127T000000
2803013,695593,0,623027,22586522,20160128T000000
2844620,645508,0,857138,22913895,20160131T000000
2863493,234164,0,696047,23060513,20160202T000000
2864967,726761,0,623027,23072126,20160202T000000
2911840,686555,0,857138,23444216,20160206T000000
2911857,718101,0,857138,23444309,20160206T000000
2917488,1847246,0,387200,23488433,20160207T000000
2923371,1690582,0,696290,23534942,20160207T000000
2930611,732333,0,857138,23590190,20160208T000000
2930619,706175,0,857138,23590241,20160208T000000
2953055,739292,0,857138,23763778,20160210T000000
2953057,857138,0,42218,23763798,20160210T000000
2959523,387200,0,728286,23814473,20160211T000000
2969264,857138,0,711512,23891644,20160212T000000
2982637,719676,0,857138,23996411,20160213T000000
2987525,707210,0,623027,24034667,20160213T000000
3003425,711363,0,1690582,24158177,20160215T000000
3003426,1690582,0,687885,24158178,20160215T000000
3036950,857138,0,692973,24419466,20160218T000000
3049796,969089,0,674816,24518634,20160219T000000
3049804,713474,0,969089,24518704,20160219T000000
3053480,628891,0,623027,24547130,20160219T000000
3059844,1108217,0,1690582,24596093,20160220T000000
3089479,691179,0,857138,24831825,20160222T000000
3102582,857138,0,671563,24936263,20160224T000000
3120164,969089,0,677405,25074980,20160225T000000
3126892,623027,0,623026,25127706,20160226T000000
3143260,1847246,0,1108217,25256993,20160227T000000
3148404,857138,0,690180,25297197,20160228T000000
3155834,969089,0,764125,25355662,20160229T000000
3161841,621244,0,857138,25403725,20160229T000000
3175272,713769,0,857138,25508823,20160301T000000
3178198,712067,0,969089,25531430,20160302T000000
3178203,759302,0,969089,25531457,20160302T000000
3181017,796101,0,857138,25553145,20160302T000000
3182030,857138,0,713892,25560927,20160302T000000
3191924,857138,0,697696,25638630,20160303T000000
3191931,714361,0,857138,25638662,20160303T000000
3202899,969089,0,737960,25724711,20160304T000000
3202900,700731,0,969089,25724716,20160304T000000
3226648,774655,0,1690582,25910749,20160306T000000
3237269,712387,0,1690582,25994816,20160307T000000
3240801,1690582,0,713919,26021871,20160307T000000
3240803,1690582,0,710636,26021879,20160307T000000
3242370,857138,0,687420,26034185,20160307T000000
3248209,857138,0,678286,26080265,20160308T000000
3248216,752359,0,857138,26080335,20160308T000000
3261292,857138,0,1642962,26183693,20160309T000000
3325770,1690582,0,1108217,26689793,20160315T000000
3351829,857138,0,702827,26893568,20160317T000000
3351835,681653,0,857138,26893614,20160317T000000
3394912,703460,0,857138,27233184,20160321T000000
3402700,799528,0,1690582,27294059,20160322T000000
3404683,857138,0,688589,27309926,20160322T000000
3404685,713619,0,857138,27309943,20160322T000000
3405753,697822,0,857138,27317746,20160322T000000
3443617,1886447,0,505444,27614393,20160326T000000
3445046,857138,0,694508,27626146,20160326T000000
3445049,785339,0,857138,27626167,20160326T000000
3445578,857138,0,695013,27630643,20160326T000000
3445591,857138,0,755386,27630702,20160326T000000
3502825,1690582,0,687135,28077278,20160331T000000
3503457,857138,0,682996,28082495,20160331T000000
3503458,664679,0,857138,28082502,20160331T000000
3558683,786361,0,728286,28515593,20160405T000000
3564147,609119,0,623027,28558242,20160406T000000
3564718,767282,0,857138,28562420,20160406T000000
3566591,696619,0,857138,28577375,20160406T000000
3566592,857138,0,717615,28577390,20160406T000000
3604305,857138,0,732728,28870632,20160409T000000
3604311,598354,0,857138,28870655,20160409T000000
3605790,707418,0,857138,28882188,20160409T000000
3607458,1690582,0,707111,28895835,20160410T000000
3607459,788468,0,1690582,28895853,20160410T000000
3619638,730479,0,623027,28991430,20160411T000000
3629069,857138,0,1023940,29066513,20160412T000000
3648314,857138,0,52961,29221157,20160413T000000
3706320,857138,0,729129,29672426,20160419T000000
3723598,739719,0,857138,29806042,20160420T000000
3723599,857138,0,693967,29806084,20160420T000000
3762431,505444,0,1886447,30111053,20160424T000000
3793303,623027,0,645443,30352642,20160426T000000
3793304,689620,0,623027,30352643,20160426T000000
3793617,857138,0,944354,30354893,20160426T000000
3793618,857138,0,1108217,30354893,20160426T000000
3793619,857138,0,1690582,30354893,20160426T000000
3809104,680339,0,857138,30476159,20160428T000000
3830075,969089,0,234164,30641093,20160430T000000
3835702,754026,0,857138,30686021,20160430T000000
3854457,969089,0,55378,30832960,20160502T000000
3854460,782949,0,969089,30832979,20160502T000000
3854950,710947,0,1690582,30837130,20160502T000000
3857270,857138,0,728286,30855533,20160502T000000
3886982,737246,0,623027,31089775,20160505T000000
3898076,715615,0,857138,31177690,20160506T000000
3901505,694451,0,857138,31204081,20160506T000000
3904408,793446,0,969089,31227485,20160507T000000
3904657,702685,0,857138,31229582,20160507T000000
3905532,728286,0,387200,31236893,20160507T000000
3909357,857138,0,652294,31265728,20160507T000000
3920273,739202,0,857138,31349094,20160508T000000
3923852,1690582,0,718218,31377392,20160508T000000
3928248,623027,0,708869,31413159,20160509T000000
3928252,683174,0,623027,31413186,20160509T000000
3932451,703070,0,857138,31444935,20160509T000000
3945274,857138,0,740228,31545688,20160510T000000
3976783,857138,0,707779,31792115,20160513T000000
3989052,722804,0,857138,31886939,20160514T000000
4022502,387200,0,1108217,32147333,20160517T000000
4030962,1690582,0,693594,32213832,20160518T000000
4034949,857138,0,727424,32244796,20160518T000000
4038951,1690582,0,700825,32276881,20160519T000000
4047085,2037156,0,1023940,32340773,20160519T000000
4050847,709857,0,857138,32369870,20160520T000000
4050853,857138,0,736516,32369906,20160520T000000
4082542,1690582,0,175354,32616713,20160523T000000
4107883,713266,0,857138,32813073,20160525T000000
4107893,857138,0,795020,32813123,20160525T000000
4138262,737317,0,857138,33048834,20160528T000000
4156520,709866,0,857138,33191371,20160529T000000
4158198,676074,0,857138,33204386,20160529T000000
4210080,696209,0,857138,33611806,20160603T000000
4229559,1690582,0,662442,33762403,20160605T000000
4229562,626699,0,1690582,33762422,20160605T000000
4232155,688726,0,857138,33781994,20160605T000000
4241383,747770,0,857138,33854715,20160606T000000
4241385,857138,0,719287,33854721,20160606T000000
4255701,857138,0,728630,33968543,20160607T000000
4285628,632751,0,1690582,34204648,20160610T000000
4286011,969089,0,694091,34207658,20160610T000000
4313216,696498,0,857138,34417986,20160612T000000
4344668,857138,0,759762,34663519,20160615T000000
4376681,598231,0,857138,34914672,20160618T000000
4376685,857138,0,639272,34914696,20160618T000000
4408301,857138,0,706974,35161635,20160621T000000
4424387,601151,0,857138,35286376,20160622T000000
4462733,623027,0,713434,35583364,20160626T000000
4462743,703021,0,623027,35583457,20160626T000000
4488133,660872,0,857138,35781071,20160628T000000
4488134,857138,0,713138,35781073,20160628T000000
4511469,857138,0,733148,35962471,20160630T000000
4540357,969089,0,739459,36188675,20160703T000000
4552508,553664,0,857138,36284357,20160704T000000
4570041,234164,0,28520,36425753,20160706T000000
4591631,635875,0,857138,36596666,20160708T000000
4633674,713444,0,857138,36922712,20160711T000000
4651294,738089,0,857138,37061619,20160713T000000
4655667,648043,0,857138,37095570,20160713T000000
4666045,1108217,0,1663285,37177073,20160714T000000
4680878,857138,0,591827,37292967,20160716T000000
4680880,721780,0,857138,37292977,20160716T000000
4702039,642667,0,1690582,37456530,20160718T000000
4726917,667776,0,1690582,37649485,20160720T000000
4750512,1690582,0,706606,37836285,20160722T000000
4751201,969089,0,762535,37841712,20160722T000000
4755017,1690582,0,759034,37871138,20160722T000000
4770316,857138,0,708743,37989470,20160724T000000
4781953,696047,0,969089,38079353,20160725T000000
4785155,857138,0,712810,38104795,20160725T000000
4799130,537498,0,857138,38214166,20160726T000000
4829621,857138,0,652761,38450616,20160729T000000
4835842,857138,0,757527,38498331,20160730T000000
4835844,653069,0,857138,38498389,20160730T000000
4841731,719594,0,1690582,38544852,20160730T000000
4841737,1690582,0,783958,38544874,20160730T000000
4891969,857138,0,570618,38937725,20160804T000000
4891970,718110,0,857138,38937733,20160804T000000
4894280,667471,0,857138,38955676,20160804T000000
4894285,857138,0,770084,38955729,20160804T000000
4905549,857138,0,697165,39043682,20160805T000000
4909022,590531,0,969089,39071333,20160805T000000
4925463,969089,0,716978,39201936,20160807T000000
4944801,561603,0,857138,39351659,20160809T000000
4980567,710177,0,857138,39629495,20160812T000000
5013940,610578,0,857138,39891325,20160815T000000
5019186,969089,0,28520,39932093,20160815T000000
5038118,1108217,0,1847246,40080653,20160817T000000
5070870,719118,0,1690582,40337470,20160820T000000
5070887,1690582,0,716658,40337532,20160820T000000
5077660,691159,0,857138,40389956,20160821T000000
5082781,857138,0,808118,40429509,20160821T000000
5082866,623027,0,699138,40430295,20160821T000000
5140613,732880,0,857138,40877757,20160826T000000
5163366,175354,0,1886447,41054993,20160828T000000
5175645,857138,0,667496,41151300,20160829T000000
5180559,857138,0,675867,41189666,20160830T000000
5199898,857138,0,698655,41338668,20160901T000000
5199902,715842,0,857138,41338714,20160901T000000
5221401,969089,0,679669,41506378,20160902T000000
5221409,675579,0,969089,41506452,20160902T000000
5226340,969089,0,712896,41544441,20160903T000000
5226344,713155,0,969089,41544463,20160903T000000
5280877,857138,0,631324,41973177,20160908T000000
5280887,721629,0,857138,41973227,20160908T000000
5334729,770087,0,1690582,42397151,20160913T000000
5334735,1690582,0,712259,42397197,20160913T000000
5341478,1690582,0,713336,42448300,20160913T000000
5364032,731475,0,857138,42623710,20160915T000000
5382193,730749,0,857138,42765485,20160917T000000
5382194,857138,0,700201,42765488,20160917T000000
5389990,28520,0,969089,42825653,20160918T000000
5413040,560427,0,969089,43007680,20160920T000000
5447360,857138,0,537646,43278566,20160923T000000
5463991,857138,0,652267,43410096,20160925T000000
5466488,623027,0,716587,43428659,20160925T000000
5470041,671940,0,857138,43456798,20160925T000000
5504138,857138,0,719554,43723681,20160928T000000
5512373,857138,0,716103,43788087,20160929T000000
5516056,857138,0,640871,43816748,20160929T000000
5517963,857138,0,802360,43831638,20160929T000000
5522358,857138,0,722012,43866467,20160930T000000
5522737,857138,0,688429,43869276,20160930T000000
5530840,699632,0,857138,43932632,20161001T000000
5535900,969089,0,712466,43972915,20161001T000000
5575102,623027,0,644171,44277498,20161005T000000
5593266,734456,0,857138,44415841,20161006T000000
5614660,857138,0,681951,44581670,20161008T000000
5633176,1690582,0,708938,44726657,20161010T000000
5636673,623027,0,714401,44752886,20161010T000000
5669952,701055,0,857138,45012871,20161013T000000
5669956,857138,0,643454,45012891,20161013T000000
5757911,710562,0,387676,45697159,20161021T000000
5778181,1690582,0,1108217,45855533,20161023T000000
5787690,1690582,0,783843,45928882,20161024T000000
5804955,969089,0,700266,46063913,20161025T000000
5822912,742631,0,857138,46202853,20161027T000000
5874473,668390,0,969089,46603330,20161031T000000
5879638,614219,0,857138,46644985,20161101T000000
5882901,857138,0,756124,46671536,20161101T000000
5887406,857138,0,845971,46707319,20161102T000000
5897703,585397,0,857138,46787321,20161103T000000
5907478,732894,0,857138,46863282,20161103T000000
5913923,713814,0,623027,46914180,20161104T000000
5921941,1690582,0,698944,46974934,20161105T000000
5947568,175354,0,623027,47173133,20161107T000000
5997583,673975,0,857138,47563003,20161112T000000
6021377,857138,0,713814,47750332,20161114T000000
6030104,707791,0,857138,47818540,20161115T000000
6030121,857138,0,653366,47818609,20161115T000000
6031782,708763,0,857138,47831636,20161115T000000
6041739,639445,0,857138,47909238,20161116T000000
6079598,722407,0,857138,48207077,20161119T000000
6079599,857138,0,848473,48207084,20161119T000000
6081353,1642962,0,713743,48220944,20161119T000000
6097105,969089,0,744470,48342647,20161121T000000
6097115,669767,0,969089,48342707,20161121T000000
6101916,969089,0,704546,48379795,20161121T000000
6101925,778410,0,969089,48379837,20161121T000000
6115201,969089,0,674178,48482130,20161122T000000
6126049,857137,0,857138,48564412,20161123T000000
6133632,764673,0,857138,48623104,20161124T000000
6133634,857138,0,586288,48623120,20161124T000000
6176902,728981,0,857138,48959837,20161128T000000
6197650,777022,0,857138,49120719,20161130T000000
6197652,717794,0,857138,49120723,20161130T000000
6217529,857138,0,577226,49275278,20161201T000000
6217533,530876,0,857138,49275317,20161201T000000
6232168,719566,0,857138,49390473,20161203T000000
6242144,743072,0,1690582,49466817,20161204T000000
6255084,857138,0,666821,49568350,20161205T000000
6266384,857138,0,695906,49656626,20161206T000000
6270848,857138,0,533988,49690835,20161206T000000
6270860,259390,0,857138,49690897,20161206T000000
6284289,681805,0,857138,49795256,20161207T000000
6286741,944354,0,969089,49814453,20161208T000000
6293991,702713,0,857138,49869824,20161208T000000
6309273,857138,0,723159,49991827,20161210T000000
6309278,684387,0,857138,49991870,20161210T000000
6309667,703966,0,857138,49994738,20161210T000000
6322164,857138,0,713639,50089924,20161211T000000
6322177,705011,0,857138,50090010,20161211T000000
6347775,1690582,0,594382,50286440,20161213T000000
6363307,1642962,0,760486,50405864,20161214T000000
6379085,969089,0,732674,50527641,20161216T000000
6379088,707737,0,969089,50527662,20161216T000000
6385232,672555,0,857138,50576138,20161216T000000
6385234,857138,0,715795,50576156,20161216T000000
6386559,696047,0,728286,50586713,20161217T000000
6401375,857138,0,675253,50702553,20161218T000000
6420626,1108217,0,857138,50855533,20161220T000000
6431542,599708,0,857138,50940301,20161221T000000
6431564,857138,0,857439,50940395,20161221T000000
6453297,1690582,0,699630,51108314,20161223T000000
6514342,969089,0,673422,51582112,20161228T000000
6525963,722853,0,857138,51669634,20161229T000000
6525971,857138,0,545028,51669687,20161229T000000
6570243,981554,0,969089,52013873,20170102T000000
6581315,969089,0,717178,52099516,20170103T000000
6581318,659875,0,969089,52099564,20170103T000000
6584490,1690582,0,578506,52124057,20170103T000000
6606534,705989,0,1690582,52295057,20170105T000000
6606542,1690582,0,738483,52295104,20170105T000000
6643626,969089,0,813167,52581451,20170109T000000
6657852,969089,0,691693,52692343,20170110T000000
6722630,857138,0,843202,53195965,20170116T000000
6722632,664856,0,857138,53195987,20170116T000000
6734658,774749,0,857138,53290284,20170117T000000
6743589,857138,0,731655,53359763,20170118T000000
6743595,660640,0,857138,53359794,20170118T000000
6773356,969089,0,612914,53591261,20170120T000000
6783915,857138,0,620516,53674412,20170121T000000
6817897,969089,0,808618,53941583,20170124T000000
6847423,857138,0,708917,54171280,20170127T000000
6847425,720068,0,857138,54171303,20170127T000000
6858972,755757,0,969089,54262171,20170128T000000
6883193,742729,0,623027,54449034,20170130T000000
6887548,870343,0,623027,54482771,20170131T000000
6925148,969089,0,678707,54775033,20170203T000000
6925151,782966,0,969089,54775042,20170203T000000
6926697,857138,0,612829,54787507,20170203T000000
6946604,969089,0,721732,54941587,20170205T000000
6985277,857138,0,678943,55238749,20170208T000000
7003946,857138,0,677912,55381819,20170210T000000
7029734,750692,0,1642962,55580659,20170212T000000
7057246,752196,0,857138,55794343,20170215T000000
7071659,727822,0,857138,55904633,20170216T000000
7080293,857138,0,616173,55971005,20170217T000000
7080295,604215,0,857138,55971015,20170217T000000
7106997,813420,0,857138,56180475,20170219T000000
7115626,857138,0,713429,56247862,20170220T000000
7123170,857138,0,776052,56305953,20170221T000000
7136617,882670,0,969089,56410989,20170222T000000
7149829,666242,0,857138,56514420,20170223T000000
7160161,671315,0,857138,56595192,20170224T000000
7164111,539676,0,623027,56626594,20170224T000000
7164116,623027,0,713743,56626609,20170224T000000
7177655,693276,0,623027,56732084,20170226T000000
7196208,643066,0,857138,56876758,20170227T000000
7214604,713444,0,1690582,57017685,20170301T000000
7214605,1690582,0,721223,57017687,20170301T000000
7267229,713474,0,857138,57425696,20170306T000000
